日期,总资产(元),累计收益率,每日收益率
2023-05-12,1113965.51,11.3966%,0.1720%
2023-05-15,1113965.51,11.3966%,0.0000%
2023-05-16,1113965.51,11.3966%,0.0000%
2023-05-17,1113965.51,11.3966%,0.0000%
2023-05-18,1113965.51,11.3966%,0.0000%
2023-05-19,1113965.51,11.3966%,0.0000%
2023-05-22,1113965.51,11.3966%,0.0000%
2023-05-23,1108605.73,10.8606%,-0.4811%
2023-05-24,1103817.73,10.3818%,-0.4319%
2023-05-25,1101612.73,10.1613%,-0.1998%
2023-05-26,1102368.73,10.2369%,0.0686%
2023-05-29,1097895.73,9.7896%,-0.4058%
2023-05-30,1090839.73,9.0840%,-0.6427%
2023-05-31,1089634.69,8.9635%,-0.1105%
2023-06-01,1089634.69,8.9635%,0.0000%
2023-06-02,1089634.69,8.9635%,0.0000%
2023-06-05,1089634.69,8.9635%,0.0000%
2023-06-06,1089634.69,8.9635%,0.0000%
2023-06-07,1089634.69,8.9635%,0.0000%
2023-06-08,1089634.69,8.9635%,0.0000%
2023-06-09,1089634.69,8.9635%,0.0000%
2023-06-12,1089634.69,8.9635%,0.0000%
2023-06-13,1089634.69,8.9635%,0.0000%
2023-06-14,1088757.89,8.8758%,-0.0805%
2023-06-15,1094318.89,9.4319%,0.5108%
2023-06-16,1094117.89,9.4118%,-0.0184%
2023-06-19,1089829.89,8.9830%,-0.3919%
2023-06-20,1088556.89,8.8557%,-0.1168%
2023-06-21,1084737.89,8.4738%,-0.3508%
2023-06-26,1078037.89,7.8038%,-0.6177%
2023-06-27,1073682.89,7.3683%,-0.4040%
2023-06-28,1073481.89,7.3482%,-0.0187%
2023-06-29,1067652.89,6.7653%,-0.5430%
2023-06-30,1065189.14,6.5189%,-0.2308%
2023-07-03,1065189.14,6.5189%,0.0000%
2023-07-04,1068273.91,6.8274%,0.2896%
2023-07-05,1059841.91,5.9842%,-0.7893%
2023-07-06,1053517.91,5.3518%,-0.5967%
2023-07-07,1047329.91,4.7330%,-0.5874%
